2022-08-16 01:36:08,1.0172,0.0012,0.001181,134.4,1.08,0.008101,1.2087,0.0033,0.002738,0.7009,-0.0013,-0.001851,0.6334,-0.0029,-0.004558,136.71,1.26,0.009302,162.48,1.78,0.011077,1.3094,-0.0016,-0.00122,10.5223,0.026,0.002477
2022-08-16 01:36:12,1.0172,0.0012,0.001181,134.4,1.08,0.008101,1.2087,0.0033,0.002738,0.7009,-0.0013,-0.001851,0.6334,-0.0029,-0.004558,136.71,1.26,0.009302,162.48,1.78,0.011077,1.3094,-0.0016,-0.00122,10.5223,0.026,0.002477
2022-08-16 01:36:16,1.0172,0.0012,0.001181,134.4,1.08,0.008101,1.2087,0.0033,0.002738,0.7009,-0.0013,-0.001851,0.6334,-0.0029,-0.004558,136.71,1.26,0.009302,162.48,1.78,0.011077,1.3094,-0.0016,-0.00122,10.5223,0.026,0.002477
2022-08-16 01:36:20,1.0172,0.0012,0.001181,134.4,1.08,0.008101,1.2087,0.0033,0.002738,0.7009,-0.0013,-0.001851,0.6334,-0.0029,-0.004558,136.71,1.26,0.009302,162.48,1.78,0.011077,1.3094,-0.0016,-0.00122,10.5223,0.026,0.002477
2022-08-16 01:36:23,1.0172,0.0012,0.001181,134.4,1.08,0.008101,1.2087,0.0033,0.002738,0.7009,-0.0013,-0.001851,0.6334,-0.0029,-0.004558,136.71,1.26,0.009302,162.48,1.78,0.011077,1.3094,-0.0016,-0.00122,10.5223,0.026,0.002477
2022-08-16 01:36:26,1.0172,0.0012,0.001181,134.4,1.08,0.008101,1.2087,0.0033,0.002738,0.7009,-0.0013,-0.001851,0.6334,-0.0029,-0.004558,136.71,1.26,0.009302,162.48,1.78,0.011077,1.3094,-0.0016,-0.00122,10.5223,0.026,0.002477
2022-08-16 01:36:30,1.0172,0.0012,0.001181,134.4,1.08,0.008101,1.2087,0.0033,0.002738,0.7009,-0.0013,-0.001851,0.6334,-0.0029,-0.004558,136.71,1.26,0.009302,162.48,1.78,0.011077,1.3094,-0.0016,-0.00122,10.5223,0.026,0.002477
2022-08-16 01:36:33,1.0172,0.0012,0.001181,134.4,1.08,0.008101,1.2087,0.0033,0.002738,0.7009,-0.0013,-0.001851,0.6334,-0.0029,-0.004558,136.71,1.26,0.009302,162.48,1.78,0.011077,1.3094,-0.0016,-0.00122,10.5223,0.026,0.002477
2022-08-16 01:36:38,1.0172,0.0012,0.001181,134.4,1.08,0.008101,1.2087,0.0033,0.002738,0.7009,-0.0013,-0.001851,0.6334,-0.0029,-0.004558,136.71,1.26,0.009302,162.48,1.78,0.011077,1.3094,-0.0016,-0.00122,10.5223,0.026,0.002477
2022-08-16 01:36:41,1.0172,0.0012,0.001181,134.4,1.08,0.008101,1.2087,0.0033,0.002738,0.7009,-0.0013,-0.001851,0.6334,-0.0029,-0.004558,136.71,1.26,0.009302,162.48,1.78,0.011077,1.3094,-0.0016,-0.00122,10.5223,0.026,0.002477
2022-08-16 01:36:44,1.0172,0.0012,0.001181,134.4,1.08,0.008101,1.2087,0.0033,0.002738,0.7009,-0.0013,-0.001851,0.6334,-0.0029,-0.004558,136.71,1.26,0.009302,162.48,1.78,0.011077,1.3094,-0.0016,-0.00122,10.5223,0.026,0.002477
2022-08-16 01:36:47,1.0172,0.0012,0.001181,134.4,1.08,0.008101,1.2087,0.0033,0.002738,0.7009,-0.0013,-0.001851,0.6334,-0.0029,-0.004558,136.71,1.26,0.009302,162.48,1.78,0.011077,1.3094,-0.0016,-0.00122,10.5223,0.026,0.002477
2022-08-16 01:36:51,1.0172,0.0012,0.001181,134.4,1.08,0.008101,1.2087,0.0033,0.002738,0.7009,-0.0013,-0.001851,0.6334,-0.0029,-0.004558,136.71,1.26,0.009302,162.48,1.78,0.011077,1.3094,-0.0016,-0.00122,10.5223,0.026,0.002477
2022-08-16 01:36:55,1.0172,0.0012,0.001181,134.4,1.08,0.008101,1.2087,0.0033,0.002738,0.7009,-0.0013,-0.001851,0.6334,-0.0029,-0.004558,136.71,1.26,0.009302,162.48,1.78,0.011077,1.3094,-0.0016,-0.00122,10.5223,0.026,0.002477
2022-08-16 01:36:59,1.0172,0.0012,0.001181,134.4,1.08,0.008101,1.2087,0.0033,0.002738,0.7009,-0.0013,-0.001851,0.6334,-0.0029,-0.004558,136.71,1.26,0.009302,162.48,1.78,0.011077,1.3094,-0.0016,-0.00122,10.5223,0.026,0.002477
2022-08-16 01:37:03,1.0172,0.0012,0.001181,134.4,1.08,0.008101,1.2087,0.0033,0.002738,0.7009,-0.0013,-0.001851,0.6334,-0.0029,-0.004558,136.71,1.26,0.009302,162.48,1.78,0.011077,1.3094,-0.0016,-0.00122,10.5223,0.026,0.002477
2022-08-16 01:37:08,1.0172,0.0012,0.001181,134.4,1.08,0.008101,1.2087,0.0033,0.002738,0.7009,-0.0013,-0.001851,0.6334,-0.0029,-0.004558,136.71,1.26,0.009302,162.48,1.78,0.011077,1.3094,-0.0016,-0.00122,10.5223,0.026,0.002477
2022-08-16 01:37:12,1.0172,0.0012,0.001181,134.4,1.08,0.008101,1.2087,0.0033,0.002738,0.7009,-0.0013,-0.001851,0.6334,-0.0029,-0.004558,136.71,1.26,0.009302,162.48,1.78,0.011077,1.3094,-0.0016,-0.00122,10.5223,0.026,0.002477
2022-08-16 01:37:16,1.0172,0.0012,0.001181,134.4,1.08,0.008101,1.2087,0.0033,0.002738,0.7009,-0.0013,-0.001851,0.6334,-0.0029,-0.004558,136.71,1.26,0.009302,162.48,1.78,0.011077,1.3094,-0.0016,-0.00122,10.5223,0.026,0.002477
2022-08-16 01:37:20,1.0172,0.0012,0.001181,134.4,1.08,0.008101,1.2087,0.0033,0.002738,0.7009,-0.0013,-0.001851,0.6334,-0.0029,-0.004558,136.71,1.26,0.009302,162.48,1.78,0.011077,1.3094,-0.0016,-0.00122,10.5223,0.026,0.002477
2022-08-16 01:47:26,1.0167,0.0007,0.000689,134.26,0.94,0.007051,1.2097,0.0043,0.003567,0.7024,0.0002,0.000285,0.6342,-0.0021,-0.0033,136.5,1.05,0.007752,162.41,1.71,0.010641,1.3054,-0.0056,-0.004272,10.5059,0.0096,0.000915,,,,,,,34152.01,239.57,0.007064,4305.2,8.06,0.001876,13102.549,-25.504,-0.001943,173.03,-0.16,-0.000924,292.71,-0.76,-0.00259,122.51,-0.37,-0.003011,142.56,1.32,0.009346,45.12,0.58,0.013022,919.69,-8.27,-0.008912
2022-08-16 01:47:47,1.0167,0.0007,0.000689,134.26,0.94,0.007051,1.2097,0.0043,0.003567,0.7024,0.0002,0.000285,0.6342,-0.0021,-0.0033,136.5,1.05,0.007752,162.41,1.71,0.010641,1.3054,-0.0056,-0.004272,10.5059,0.0096,0.000915,,,,,,,34152.01,239.57,0.007064,4305.2,8.06,0.001876,13102.549,-25.504,-0.001943,173.03,-0.16,-0.000924,292.71,-0.76,-0.00259,122.51,-0.37,-0.003011,142.56,1.32,0.009346,45.12,0.58,0.013022,919.69,-8.27,-0.008912
2022-08-16 01:47:52,1.0167,0.0007,0.000689,134.26,0.94,0.007051,1.2097,0.0043,0.003567,0.7024,0.0002,0.000285,0.6342,-0.0021,-0.0033,136.5,1.05,0.007752,162.41,1.71,0.010641,1.3054,-0.0056,-0.004272,10.5059,0.0096,0.000915,,,,,,,34152.01,239.57,0.007064,4305.2,8.06,0.001876,13102.549,-25.504,-0.001943,173.03,-0.16,-0.000924,292.71,-0.76,-0.00259,122.51,-0.37,-0.003011,142.56,1.32,0.009346,45.12,0.58,0.013022,919.69,-8.27,-0.008912
2022-08-16 01:47:55,1.0167,0.0007,0.000689,134.26,0.94,0.007051,1.2097,0.0043,0.003567,0.7024,0.0002,0.000285,0.6342,-0.0021,-0.0033,136.5,1.05,0.007752,162.41,1.71,0.010641,1.3054,-0.0056,-0.004272,10.5059,0.0096,0.000915,,,,,,,34152.01,239.57,0.007064,4305.2,8.06,0.001876,13102.549,-25.504,-0.001943,173.03,-0.16,-0.000924,292.71,-0.76,-0.00259,122.51,-0.37,-0.003011,142.56,1.32,0.009346,45.12,0.58,0.013022,919.69,-8.27,-0.008912
